date,ETH,XMR,DASH,LTC,XRP,ETC,STR,SC,XEM,BTC
2018-04-16,512.6513033719191,194.31460082183773,364.28287934168645,128.27052768595354,0.6624381624951131,16.12399576802094,0.2848848298085276,0.017238769531027376,0.344370724669115,8093.319028651351
2018-04-17,509.8585882581332,196.88778393606646,369.3601881550374,134.37112686925985,0.6658528578001786,16.293834686547036,0.3014214718671649,0.01819751971112937,0.33757601543421056,8016.5285071054495
2018-04-18,514.3406861457752,222.3880317059549,392.48431005194504,137.59935536967603,0.6886443237444325,16.98098882162772,0.33733802140980645,0.01881277141897676,0.3634982700782548,8074.150823595175
2018-04-19,543.7315489370669,232.14319588915987,420.8508623734449,143.79303412945936,0.7370055454113695,17.917102497116783,0.36275389949654774,0.019299788630674376,0.37860436420173993,8212.676013052926
2018-04-20,590.1467313924542,251.15891478725786,444.6891849746328,150.97149751122188,0.8716138231641744,19.015581995196694,0.3800171585224137,0.019149800821398225,0.39193259014461707,8511.0225872881
2018-04-21,604.3215559239128,255.7477744885497,445.6956569370286,149.65665043223183,0.8695111739021696,18.938108605940446,0.3723956356476933,0.019051979464685394,0.3835092903354264,8820.360863280275
2018-04-22,624.6789072742287,270.9140581888362,471.1096185603804,149.66640698271516,0.8811982805547482,18.897934689424996,0.3726606481837105,0.019220319963629766,0.39045724074262694,8898.296279458225
2018-04-23,639.4958608784528,279.50527460891914,496.87944932295926,150.3401167432856,0.8685519706061654,20.116678136417573,0.36984651535237945,0.019933979653256256,0.3881786573549276,8899.098059489399
2018-04-24,691.7005345007262,290.44921948047653,529.1490401132288,161.87670125274343,0.920452144159426,21.770049694602626,0.3921221227929248,0.021349492658007552,0.41431067848115966,9322.9225580819
2018-04-25,639.7268268789556,265.88323461404934,480.76048077835,151.17470542918375,0.8312272207213893,19.665146563520217,0.352970532740256,0.020038431285774948,0.3918524429874249,9191.9409567775
2018-04-26,622.586704765194,263.35928026472004,470.3119174759477,146.26974918395686,0.8061241382496607,19.707814990373347,0.3736369379205254,0.023824577530978063,0.3790596962391435,8889.767735439575
2018-04-27,657.951104964406,259.68260733652016,491.7129981898158,150.0349996307791,0.8373377622828054,20.99319471212473,0.4126385762013781,0.028908637422408012,0.4003017691485033,9206.572427518475
2018-04-28,675.9422248051605,256.15497040000673,490.2171888428257,150.38375311169023,0.8477757777598626,21.541808667059808,0.4184320892630213,0.02885100814366024,0.41029462542762984,9247.117994762899
2018-04-29,684.4664953419875,251.99885003242662,492.83035256007673,152.31583882703103,0.8661771263218979,21.46645845420498,0.4531679961660335,0.029019227186835438,0.42274461282499626,9361.041028011432
2018-04-30,680.9223040358432,245.81541606258872,481.80635192092876,150.42708634678587,0.8417484856688303,22.100558670173726,0.43130914141708665,0.026991604333843483,0.40960455236513005,9275.465406819067
2018-05-01,654.3476932089974,234.17446766059592,466.99611316581627,145.4374580306043,0.8140836924104607,20.953736014940628,0.4265874034520872,0.025431690578668772,0.3954043764881364,8986.4631020031
2018-05-02,679.017803177427,245.54992335934435,472.4661323795267,149.08394066302114,0.8503652639669497,21.36090185489354,0.43854225784633366,0.026810443711129565,0.4121877740622641,9119.198541200532
2018-05-03,739.3935588058633,246.55576377041166,499.1858181917895,158.32438575534437,0.8722387981936442,22.627356512741272,0.4355522737403893,0.028167226036162327,0.42808512321402414,9452.089273879976
2018-05-04,782.1686064680042,242.97844891389244,487.70217629109374,163.22505841821476,0.8922669833694504,22.193441264759905,0.4304602255732199,0.02748849748787086,0.427759601258622,9645.086837849425
2018-05-05,809.0391705517299,246.63819480371168,496.8274436785698,175.28019004632475,0.902227646357766,22.847232983047558,0.43033852136019307,0.02750394567013331,0.4280792686801463,9822.837739333325
2018-05-06,791.158165222021,236.4547750437548,493.7300778344154,172.42571670736353,0.8681740240203476,24.124830916067793,0.4109017829046874,0.025633358886811102,0.409365701473268,9600.5089463712
2018-05-07,734.7244471069996,227.13878100099708,460.3674510041836,163.25377133692254,0.8183232950561938,23.64479432098806,0.3885892741886954,0.024910764996010002,0.3901753528588534,9329.874530340825
2018-05-08,743.5785475090929,225.87210318799796,450.335301159616,161.0178840521121,0.8121164100181159,22.65213163745041,0.3842300960228909,0.025381522076938497,0.37989216315883223,9229.644391614
2018-05-09,736.2443344242141,223.75675807704152,421.3400217488442,155.1642817544395,0.7798112903034087,21.392333770631552,0.3709149466701978,0.025504416318158543,0.37100668917493934,9174.250474157749
2018-05-10,749.5686878705382,226.07426636199114,440.2783143602973,154.86393755298653,0.7831841474329437,20.933634673838625,0.361554788457909,0.024638879152185218,0.3688449437126754,9228.044626286599
2018-05-11,693.896279167971,204.45621723206443,408.0725911665576,140.9720343290084,0.687120837070114,17.964467798395646,0.31334585557063954,0.020490335803455505,0.32098631976853825,8682.3456794303
2018-05-12,662.1492753728473,198.49447394630852,390.1309098541245,138.17252655349824,0.6727989940677614,17.50733586577602,0.3384617484231789,0.019612431579855923,0.32120617557394937,8417.352609380225
2018-05-13,712.8194559071845,207.3807362739008,408.8142005551425,142.10472598091488,0.71279898499185,18.490290036541772,0.36616386215334773,0.020984829526917003,0.3392690194127275,8565.236541598775
2018-05-14,719.7192291460042,208.47848605045724,422.0799582920848,144.23941034361434,0.7247436880906889,18.298335526930952,0.3608646527748054,0.020842302141170138,0.3655154144096119,8612.521545938074
2018-05-15,722.3208482188808,211.11499708374708,434.51346786945965,143.62303644574044,0.7190565883294118,19.02494186960277,0.35672520682864906,0.020440975342937578,0.3481003227177049,8624.884110944125
2018-05-16,693.5455560313169,196.6105263967387,407.23573537652027,137.2322309903298,0.6829996250249384,17.421328248774497,0.3269036829790025,0.018772359230011016,0.3177242474083803,8269.76177533525
2018-05-17,694.9911069497062,198.38637064943643,405.0839488601352,137.18941001282272,0.683767227529734,17.65577886474503,0.3183324563924772,0.01905540228729262,0.3157752379037063,8249.091899260875
2018-05-18,677.3900883131937,194.19841712165348,383.00248771656567,132.51908992468967,0.6648657525308549,17.468991585271198,0.30742757958431327,0.018288663592012314,0.3014392561072827,8092.3290230143
2018-05-19,698.4235933170021,200.62321041554898,392.2306863456679,135.24551222142972,0.6748838206885401,17.756528534979058,0.3158099601337982,0.019072444651217612,0.3089570904106334,8256.46954598165
2018-05-20,713.1573295643935,200.77973960142035,393.9169985644623,137.67491793343603,0.6896481544824172,17.98308790939332,0.32273719650218335,0.01973542575540283,0.3155148704810572,8398.053512937375
2018-05-21,708.2920196685208,198.43270691071743,393.4238268463437,136.00860334933247,0.6848693852798972,17.83229507022958,0.3180112903267835,0.01985986001243532,0.31632108947466125,8451.004260610775
2018-05-22,670.2511317907349,183.50983595143876,369.34126915592446,131.55327807429515,0.6594684423430609,16.959653257458204,0.30858639927031706,0.018570814590233818,0.29656036515241235,8180.9755904113745
2018-05-23,603.9836990567732,172.2189352826347,342.58670182702747,121.73314625531103,0.6067458350352601,15.319136738347021,0.2775326105335451,0.016584077616651524,0.27012762703959836,7713.524472861175
2018-05-24,583.1611188419134,169.59492076153256,338.7936192457574,120.28116218987635,0.612725696738552,15.146080755032683,0.2831660534302644,0.015914953162040307,0.2622964450385323,7507.0533783209
2018-05-25,592.3750457058821,166.55635849544467,335.9890921978984,119.4169928962686,0.6113305495008939,15.237708932343315,0.28916099287410957,0.015981521816905847,0.26421787003837804,7468.000849021425
2018-05-26,592.6679302507825,165.5337002297768,331.5051598343381,120.14202453614494,0.612025450856215,15.456727816796661,0.28944622935519393,0.01570638453865393,0.2618478679515591,7479.230732692349
2018-05-27,569.5616739496254,165.43766212109685,315.98349458933325,117.44339667155609,0.6019793582263233,15.116183852995539,0.2748357215591539,0.015414762692445898,0.2534303875833878,7305.5747357563505
2018-05-28,531.1785480494478,158.04866258553656,302.0307162419304,113.64926781822963,0.5759687503174414,14.74608846404653,0.26029704991096136,0.014259877317146659,0.23879865618917173,7238.5164046429745
2018-05-29,542.1813334334497,155.39667062388085,300.43653772533844,116.16996784264586,0.5785707538632268,14.79762432952723,0.2672685799746825,0.014093671020522877,0.2372556328791649,7302.4202178875
2018-05-30,561.6793018269851,156.62559644236595,308.5256273325599,118.8570101433277,0.6036712853015049,15.116879413525554,0.27725812783712417,0.014924714433653438,0.2399092155976829,7425.2310615191245
2018-05-31,573.2929525786942,156.58458647841033,308.0610301870283,118.84522523090014,0.6097033557359125,15.3107625445072,0.2918616925794942,0.015167497273233292,0.2443318620153522,7508.6620164521255
2018-06-01,575.3629942400463,154.9838420154254,308.37764675465894,118.56376212757465,0.6117769473924689,15.2216500225303,0.2888531605543826,0.01509268971339505,0.2520927479851234,7471.62857098765
2018-06-02,588.9567771737828,162.4399577089987,319.5722553691826,122.13616627992417,0.6375608721779709,15.749182846921443,0.296276498792935,0.015357416668250667,0.2596315738716636,7602.681518935975
2018-06-03,612.2493311013309,170.89732110093735,330.7789894058987,125.6354266889571,0.6604603167071685,16.11888084981506,0.30424748474492713,0.015705082714566075,0.26767927744385417,7698.569958120625
